hA,hB,bankA,bankB,shA,shB,turn,to_move,value
5,3,0,4,0,0,7,0,0.199000
5,3,0,4,0,1,7,0,0.066333
5,3,0,4,0,2,7,0,0.000000
5,3,0,4,0,3,7,0,0.000000
5,3,0,4,1,0,6,1,-0.928713
5,3,0,4,2,0,6,1,-0.994987
5,3,0,4,3,0,6,1,0.000050
5,3,0,4,4,0,6,1,0.000204
5,3,1,0,0,0,6,1,0.003524
5,3,1,0,0,0,7,0,0.994940
5,3,1,0,0,1,7,0,0.975194
5,3,1,0,0,2,7,0,0.049750
5,3,1,0,0,3,7,0,0.000000
5,3,1,0,0,4,5,0,0.505053
5,3,1,0,0,4,7,0,0.000000
5,3,1,0,0,5,7,0,0.000000
5,3,1,0,0,6,7,0,0.000000
5,3,1,0,0,7,7,0,0.000000
5,3,1,0,1,0,6,1,0.035138
5,3,1,0,2,0,6,1,0.185542
5,3,1,0,3,0,6,1,0.345648
5,3,1,1,0,0,6,1,0.000001
5,3,1,1,0,0,7,0,0.978689
5,3,1,1,0,1,7,0,0.149250
5,3,1,1,0,2,7,0,0.049750
5,3,1,1,0,3,5,0,0.367281
5,3,1,1,0,3,7,0,0.000000
5,3,1,1,0,4,7,0,0.000000
5,3,1,1,0,5,7,0,0.000000
5,3,1,1,0,6,7,0,0.000000
5,3,1,1,1,0,6,1,0.000001
5,3,1,1,2,0,6,1,0.000695
5,3,1,1,3,0,6,1,0.009868
5,3,1,2,0,0,4,1,0.137669
5,3,1,2,0,0,6,1,-0.170543
5,3,1,2,0,0,7,0,0.298500
5,3,1,2,0,1,7,0,0.149250
5,3,1,2,0,2,5,0,0.128568
5,3,1,2,0,2,7,0,0.049750
5,3,1,2,0,3,7,0,0.000000
5,3,1,2,0,4,7,0,0.000000
5,3,1,2,0,5,7,0,0.000000
5,3,1,2,1,0,6,1,0.000003
5,3,1,2,2,0,6,1,0.000006
5,3,1,2,3,0,6,1,0.183616
5,3,1,3,0,0,6,1,-0.994482
5,3,1,3,0,0,7,0,0.298500
5,3,1,3,0,1,5,0,0.136419
5,3,1,3,0,1,7,0,0.149250
5,3,1,3,0,2,7,0,0.049750
5,3,1,3,0,3,7,0,0.000000
5,3,1,3,0,4,7,0,0.000000
5,3,1,3,1,0,6,1,-0.180000
5,3,1,3,2,0,6,1,0.000027
5,3,1,3,3,0,6,1,0.000036
5,3,1,4,0,0,5,0,0.141308
5,3,1,4,0,0,6,1,-0.994996
5,3,1,4,0,0,7,0,0.298500
5,3,1,4,0,1,7,0,0.149250
5,3,1,4,0,2,7,0,0.274400
5,3,1,4,0,3,7,0,0.000000
5,3,1,4,1,0,6,1,-0.994991
5,3,1,4,2,0,6,1,-0.274925
5,3,1,4,3,0,6,1,0.000225
5,3,2,0,0,0,6,1,0.411826
5,3,2,0,0,1,7,0,0.879659
5,3,2,0,0,2,7,0,0.892723
5,3,2,0,0,3,7,0,0.251041
5,3,2,0,0,4,7,0,0.000000
5,3,2,0,0,5,7,0,0.000000
5,3,2,0,0,6,7,0,0.000000
5,3,2,0,0,7,7,0,0.000000
5,3,2,0,1,0,6,1,0.936171
5,3,2,0,2,0,6,1,0.989161
5,3,2,1,0,0,6,1,0.000003
5,3,2,1,0,0,7,0,0.994607
5,3,2,1,0,1,7,0,0.956011
5,3,2,1,0,2,7,0,0.594656
5,3,2,1,0,3,7,0,0.039800
5,3,2,1,0,4,7,0,0.000000
5,3,2,1,0,5,7,0,0.000000
5,3,2,1,0,6,7,0,0.000000
5,3,2,1,1,0,6,1,0.001345
5,3,2,1,2,0,6,1,0.074280
5,3,2,2,0,0,6,1,-0.156126
5,3,2,2,0,0,7,0,0.964219
5,3,2,2,0,1,7,0,0.854943
5,3,2,2,0,2,7,0,0.119400
5,3,2,2,0,3,7,0,0.039800
5,3,2,2,0,4,7,0,0.000000
5,3,2,2,0,5,7,0,0.000000
5,3,2,2,1,0,6,1,0.000007
5,3,2,2,2,0,6,1,0.323381
5,3,2,3,0,0,6,1,-0.165426
5,3,2,3,0,0,7,0,0.888990
5,3,2,3,0,1,7,0,0.238800
5,3,2,3,0,2,7,0,0.119400
5,3,2,3,0,3,7,0,0.386733
5,3,2,3,0,4,7,0,0.000000
5,3,2,3,1,0,6,1,-0.333682
5,3,2,3,2,0,6,1,0.000036
5,3,2,4,0,0,6,1,-0.994992
5,3,2,4,0,0,7,0,0.398000
5,3,2,4,0,1,7,0,0.238800
5,3,2,4,0,2,7,0,0.437422
5,3,2,4,0,3,7,0,0.876819
5,3,2,4,1,0,6,1,-0.280062
5,3,2,4,2,0,6,1,-0.003063
5,3,3,0,0,0,6,1,0.964128
5,3,3,0,0,2,7,0,0.994773
5,3,3,0,0,3,7,0,0.963627
5,3,3,0,0,4,7,0,0.033167
5,3,3,0,0,5,7,0,0.000000
5,3,3,0,0,6,7,0,0.000000
5,3,3,0,0,7,7,0,0.000000
5,3,3,0,1,0,6,1,0.989770
5,3,3,1,0,0,6,1,0.037266
5,3,3,1,0,1,7,0,0.994811
5,3,3,1,0,2,7,0,0.981765
5,3,3,1,0,3,7,0,0.099500
5,3,3,1,0,4,7,0,0.033167
5,3,3,1,0,5,7,0,0.000000
5,3,3,1,0,6,7,0,0.000000
5,3,3,1,1,0,6,1,0.986853
5,3,3,2,0,0,6,1,-0.353228
5,3,3,2,0,0,7,0,0.994858
5,3,3,2,0,1,7,0,0.983971
5,3,3,2,0,2,7,0,0.199000
5,3,3,2,0,3,7,0,0.099500
5,3,3,2,0,4,7,0,0.601936
5,3,3,2,0,5,7,0,0.000000
5,3,3,2,1,0,6,1,0.323682
5,3,3,3,0,0,6,1,-0.423922
5,3,3,3,0,0,7,0,0.986728
5,3,3,3,0,1,7,0,0.331667
5,3,3,3,0,2,7,0,0.199000
5,3,3,3,0,3,7,0,0.891394
5,3,3,3,0,4,7,0,0.515926
5,3,3,3,1,0,6,1,-0.000030
5,3,3,4,0,0,6,1,-0.412335
5,3,3,4,0,0,7,0,0.497500
5,3,3,4,0,1,7,0,0.331667
5,3,3,4,0,2,7,0,0.957641
5,3,3,4,0,3,7,0,0.924541
5,3,3,4,1,0,6,1,-0.003398
5,3,4,0,0,0,6,1,0.989972
5,3,4,0,0,3,7,0,0.994930
5,3,4,0,0,4,7,0,0.994922
5,3,4,0,0,5,7,0,0.124367
5,3,4,0,0,6,7,0,0.000000
5,3,4,0,0,7,7,0,0.000000
5,3,4,1,0,0,6,1,0.989952
5,3,4,1,0,2,7,0,0.994939
5,3,4,1,0,3,7,0,0.994930
5,3,4,1,0,4,7,0,0.290576
5,3,4,1,0,5,7,0,0.947085
5,3,4,1,0,6,7,0,0.000000
5,3,4,2,0,0,6,1,-0.554687
5,3,4,2,0,1,7,0,0.994952
5,3,4,2,0,2,7,0,0.994939
5,3,4,2,0,3,7,0,0.416104
5,3,4,2,0,4,7,0,0.982859
5,3,4,2,0,5,7,0,0.965767
5,3,4,3,0,0,6,1,-0.994742
5,3,4,3,0,0,7,0,0.994964
5,3,4,3,0,1,7,0,0.994951
5,3,4,3,0,2,7,0,0.495952
5,3,4,3,0,3,7,0,0.988562
5,3,4,3,0,4,7,0,0.993881
5,3,4,4,0,0,6,1,-0.006780
5,3,4,4,0,0,7,0,0.994964
5,3,4,4,0,1,7,0,0.595762
5,3,4,4,0,2,7,0,0.989450
5,3,4,4,0,3,7,0,0.993986
5,4,0,0,0,0,2,1,0.097388
5,4,0,0,0,0,4,1,0.040838
5,4,0,0,0,0,5,0,0.565079
5,4,0,0,0,0,6,1,0.000007
5,4,0,0,0,0,7,0,0.066333
5,4,0,0,0,1,5,0,0.308780
5,4,0,0,0,1,7,0,0.000000
5,4,0,0,0,2,3,0,0.609668
5,4,0,0,0,2,5,0,0.056023
5,4,0,0,0,2,7,0,0.000000
5,4,0,0,0,3,5,0,0.117417
5,4,0,0,0,3,7,0,0.000000
5,4,0,0,0,4,5,0,0.167695
5,4,0,0,0,4,7,0,0.000000
5,4,0,0,0,5,7,0,0.000000
5,4,0,0,0,6,7,0,0.000000
5,4,0,0,0,7,7,0,0.000000
5,4,0,0,1,0,4,1,0.156154
5,4,0,0,1,0,6,1,0.000530
5,4,0,0,2,0,4,1,0.169435
5,4,0,0,2,0,6,1,0.000007
5,4,0,0,3,0,6,1,0.000039
5,4,0,0,4,0,6,1,0.000073
5,4,0,0,5,0,6,1,0.000049
5,4,0,1,0,0,4,1,-0.001636
5,4,0,1,0,0,5,0,0.000998
5,4,0,1,0,0,6,1,0.000000
5,4,0,1,0,0,7,0,0.066333
5,4,0,1,0,1,3,0,0.098013
5,4,0,1,0,1,5,0,0.000002
5,4,0,1,0,1,7,0,0.000000
5,4,0,1,0,2,5,0,0.000001
5,4,0,1,0,2,7,0,0.000000
5,4,0,1,0,3,5,0,0.000031
5,4,0,1,0,3,7,0,0.000000
5,4,0,1,0,4,7,0,0.000000
5,4,0,1,0,5,7,0,0.000000
5,4,0,1,0,6,7,0,0.000000
5,4,0,1,1,0,4,1,-0.008398
5,4,0,1,1,0,6,1,0.000000
5,4,0,1,2,0,4,1,-0.012333
5,4,0,1,2,0,6,1,0.000000
5,4,0,1,3,0,6,1,0.000000
5,4,0,1,4,0,6,1,0.000000
5,4,0,1,5,0,6,1,0.000000
5,4,0,2,0,0,3,0,0.097780
5,4,0,2,0,0,5,0,-0.002679
5,4,0,2,0,0,6,1,-0.366274
5,4,0,2,0,0,7,0,0.066333
5,4,0,2,0,1,5,0,-0.020970
5,4,0,2,0,1,7,0,0.000000
5,4,0,2,0,2,5,0,-0.000878
5,4,0,2,0,2,7,0,0.000000
5,4,0,2,0,3,7,0,0.000000
5,4,0,2,0,4,7,0,0.000000
5,4,0,2,0,5,7,0,0.000000
5,4,0,2,1,0,4,1,-0.004093
5,4,0,2,1,0,6,1,0.000001
5,4,0,2,2,0,4,1,-0.089392
5,4,0,2,2,0,6,1,0.000001
5,4,0,2,3,0,6,1,0.000002
5,4,0,2,4,0,6,1,0.000004
5,4,0,2,5,0,6,1,0.000000
5,4,0,3,0,0,5,0,-0.091188
5,4,0,3,0,0,7,0,0.066333
5,4,0,3,0,1,5,0,-0.056534
5,4,0,3,0,1,7,0,0.000000
5,4,0,3,0,2,7,0,0.000000
5,4,0,3,0,3,7,0,0.000000
5,4,0,3,0,4,7,0,0.000000
5,4,0,3,1,0,6,1,-0.751377
5,4,0,3,2,0,6,1,0.010265
5,4,0,3,3,0,6,1,0.000008
5,4,0,3,4,0,6,1,0.000011
5,4,0,3,5,0,6,1,0.000011
5,4,0,4,0,0,5,0,-0.497130
5,4,0,4,0,0,7,0,0.066333
5,4,0,4,0,1,7,0,0.000000
5,4,0,4,0,2,7,0,0.000000
5,4,0,4,0,3,7,0,0.000000
5,4,0,4,2,0,6,1,-0.865764
5,4,0,4,3,0,6,1,0.000435
5,4,0,4,4,0,6,1,0.000166
5,4,0,4,5,0,6,1,0.000186
5,4,1,0,0,0,4,1,0.538408
5,4,1,0,0,0,6,1,0.001290
5,4,1,0,0,0,7,0,0.149250
5,4,1,0,0,1,5,0,0.960656
5,4,1,0,0,1,7,0,0.049750
5,4,1,0,0,2,5,0,0.611524
5,4,1,0,0,2,7,0,0.000000
5,4,1,0,0,3,5,0,0.203638
5,4,1,0,0,3,7,0,0.000000
5,4,1,0,0,4,5,0,0.206798
5,4,1,0,0,4,7,0,0.000000
5,4,1,0,0,5,7,0,0.000000
5,4,1,0,0,6,7,0,0.000000
5,4,1,0,0,7,7,0,0.000000
5,4,1,0,1,0,4,1,0.538506
5,4,1,0,1,0,6,1,0.000018
5,4,1,0,2,0,6,1,0.000109
5,4,1,0,3,0,6,1,0.000493
5,4,1,0,4,0,6,1,0.000416
5,4,1,1,0,0,4,1,-0.153502
5,4,1,1,0,0,5,0,0.956469
5,4,1,1,0,0,6,1,0.000000
5,4,1,1,0,0,7,0,0.149250
5,4,1,1,0,1,5,0,0.345333
5,4,1,1,0,1,7,0,0.049750
5,4,1,1,0,2,5,0,0.165642
5,4,1,1,0,2,7,0,0.000000
5,4,1,1,0,3,5,0,0.030773
5,4,1,1,0,3,7,0,0.000000
5,4,1,1,0,4,7,0,0.000000
5,4,1,1,0,5,7,0,0.000000
5,4,1,1,0,6,7,0,0.000000
5,4,1,1,1,0,4,1,0.326612
5,4,1,1,1,0,6,1,0.000000
5,4,1,1,2,0,6,1,0.000000
5,4,1,1,3,0,6,1,0.000005
5,4,1,1,4,0,6,1,0.000000
5,4,1,2,0,0,4,1,0.002173
5,4,1,2,0,0,5,0,0.295223
5,4,1,2,0,0,6,1,-0.110782
5,4,1,2,0,0,7,0,0.149250
5,4,1,2,0,1,5,0,-0.225515
5,4,1,2,0,1,7,0,0.049750
5,4,1,2,0,2,5,0,-0.035974
5,4,1,2,0,2,7,0,0.000000
5,4,1,2,0,3,7,0,0.000000
5,4,1,2,0,4,7,0,0.000000
5,4,1,2,0,5,7,0,0.000000
5,4,1,2,1,0,4,1,-0.000024
5,4,1,2,1,0,6,1,0.000001
5,4,1,2,2,0,6,1,0.000003
5,4,1,2,3,0,6,1,0.000004
5,4,1,2,4,0,6,1,0.000000
5,4,1,3,0,0,5,0,0.000014
5,4,1,3,0,0,6,1,-0.994988
5,4,1,3,0,0,7,0,0.149250
5,4,1,3,0,1,5,0,-0.037259
5,4,1,3,0,1,7,0,0.049750
5,4,1,3,0,2,7,0,0.000000
5,4,1,3,0,3,7,0,0.000000
5,4,1,3,0,4,7,0,0.000000
5,4,1,3,1,0,6,1,-0.065115
5,4,1,3,2,0,6,1,0.000014
5,4,1,3,3,0,6,1,0.000024
5,4,1,3,4,0,6,1,0.000011
5,4,1,4,0,0,5,0,-0.000532
5,4,1,4,0,0,7,0,0.149250
5,4,1,4,0,1,7,0,0.049750
5,4,1,4,0,2,7,0,0.000000
5,4,1,4,0,3,7,0,0.000000
5,4,1,4,1,0,6,1,-0.994994
5,4,1,4,2,0,6,1,-0.985896
5,4,1,4,3,0,6,1,0.000163
5,4,1,4,4,0,6,1,0.000204
5,4,2,0,0,0,4,1,0.985454
5,4,2,0,0,0,6,1,0.000373
5,4,2,0,0,0,7,0,0.238800
5,4,2,0,0,1,7,0,0.119400
5,4,2,0,0,2,5,0,0.984504
5,4,2,0,0,2,7,0,0.039800
5,4,2,0,0,3,5,0,0.313891
5,4,2,0,0,3,7,0,0.000000
5,4,2,0,0,4,5,0,0.285877
5,4,2,0,0,4,7,0,0.000000
5,4,2,0,0,5,7,0,0.000000
5,4,2,0,0,6,7,0,0.000000
5,4,2,0,0,7,7,0,0.000000
5,4,2,0,1,0,6,1,0.000417
5,4,2,0,2,0,6,1,0.002076
5,4,2,0,3,0,6,1,0.009087
5,4,2,1,0,0,4,1,0.328421
5,4,2,1,0,0,6,1,0.000001
5,4,2,1,0,0,7,0,0.238800
5,4,2,1,0,1,5,0,0.991838
5,4,2,1,0,1,7,0,0.119400
5,4,2,1,0,2,5,0,0.311074
5,4,2,1,0,2,7,0,0.039800
5,4,2,1,0,3,5,0,0.108788
5,4,2,1,0,3,7,0,0.000000
5,4,2,1,0,4,7,0,0.000000
5,4,2,1,0,5,7,0,0.000000
5,4,2,1,0,6,7,0,0.000000
5,4,2,1,1,0,6,1,0.000000
5,4,2,1,2,0,6,1,0.000006
5,4,2,1,3,0,6,1,0.000001
5,4,2,2,0,0,4,1,-0.059949
5,4,2,2,0,0,5,0,0.994998
5,4,2,2,0,0,6,1,-0.015838
5,4,2,2,0,0,7,0,0.238800
5,4,2,2,0,1,5,0,0.535184
5,4,2,2,0,1,7,0,0.119400
5,4,2,2,0,2,5,0,-0.207429
5,4,2,2,0,2,7,0,0.039800
5,4,2,2,0,3,7,0,0.000000
5,4,2,2,0,4,7,0,0.000000
5,4,2,2,0,5,7,0,0.000000
5,4,2,2,1,0,6,1,0.000003
5,4,2,2,2,0,6,1,0.000004
5,4,2,2,3,0,6,1,0.000000
5,4,2,3,0,0,5,0,0.368181
5,4,2,3,0,0,6,1,-0.102174
5,4,2,3,0,0,7,0,0.238800
5,4,2,3,0,1,5,0,-0.000013
5,4,2,3,0,1,7,0,0.119400
5,4,2,3,0,2,7,0,0.039800
5,4,2,3,0,3,7,0,0.000000
5,4,2,3,0,4,7,0,0.000000
5,4,2,3,1,0,6,1,-0.094291
5,4,2,3,2,0,6,1,0.000025
5,4,2,3,3,0,6,1,0.000011
5,4,2,4,0,0,5,0,0.000193
5,4,2,4,0,0,6,1,-0.994995
5,4,2,4,0,0,7,0,0.238800
5,4,2,4,0,1,7,0,0.119400
5,4,2,4,0,2,7,0,0.622265
5,4,2,4,0,3,7,0,0.000000
5,4,2,4,1,0,6,1,-0.985626
5,4,2,4,2,0,6,1,0.000079
5,4,2,4,3,0,6,1,0.000204
5,4,3,0,0,0,6,1,0.084725
5,4,3,0,0,1,7,0,0.199000
5,4,3,0,0,2,7,0,0.099500
5,4,3,0,0,3,7,0,0.033167
5,4,3,0,0,4,7,0,0.000000
5,4,3,0,0,5,7,0,0.000000
5,4,3,0,0,6,7,0,0.000000
5,4,3,0,0,7,7,0,0.000000
5,4,3,0,1,0,6,1,0.186372
5,4,3,0,2,0,6,1,0.207963
5,4,3,1,0,0,6,1,0.000002
5,4,3,1,0,0,7,0,0.331667
5,4,3,1,0,1,7,0,0.199000
5,4,3,1,0,2,7,0,0.099500
5,4,3,1,0,3,7,0,0.033167
5,4,3,1,0,4,7,0,0.000000
5,4,3,1,0,5,7,0,0.000000
5,4,3,1,0,6,7,0,0.000000
5,4,3,1,1,0,6,1,0.000009
5,4,3,1,2,0,6,1,0.000005
5,4,3,2,0,0,6,1,-0.311625
5,4,3,2,0,0,7,0,0.331667
5,4,3,2,0,1,7,0,0.199000
5,4,3,2,0,2,7,0,0.099500
5,4,3,2,0,3,7,0,0.033167
5,4,3,2,0,4,7,0,0.000000
5,4,3,2,0,5,7,0,0.000000
5,4,3,2,1,0,6,1,0.000005
5,4,3,2,2,0,6,1,0.000003
5,4,3,3,0,0,6,1,-0.067679
5,4,3,3,0,0,7,0,0.331667
5,4,3,3,0,1,7,0,0.199000
5,4,3,3,0,2,7,0,0.099500
5,4,3,3,0,3,7,0,0.505179
5,4,3,3,0,4,7,0,0.000000
5,4,3,3,1,0,6,1,-0.363227
5,4,3,3,2,0,6,1,0.000011
5,4,3,4,0,0,6,1,-0.985441
5,4,3,4,0,0,7,0,0.331667
5,4,3,4,0,1,7,0,0.199000
5,4,3,4,0,2,7,0,0.538960
5,4,3,4,0,3,7,0,0.935367
5,4,3,4,1,0,6,1,0.000035
5,4,3,4,2,0,6,1,-0.001519
5,4,4,0,0,0,6,1,0.697836
5,4,4,0,0,2,7,0,0.796357
5,4,4,0,0,3,7,0,0.640376
5,4,4,0,0,4,7,0,0.028429
5,4,4,0,0,5,7,0,0.000000
5,4,4,0,0,6,7,0,0.000000
5,4,4,0,0,7,7,0,0.000000
5,4,4,0,1,0,6,1,0.712362
5,4,4,1,0,0,6,1,0.051391
5,4,4,1,0,1,7,0,0.927567
5,4,4,1,0,2,7,0,0.819301
5,4,4,1,0,3,7,0,0.085286
5,4,4,1,0,4,7,0,0.028429
5,4,4,1,0,5,7,0,0.000000
5,4,4,1,0,6,7,0,0.000000
5,4,4,1,1,0,6,1,0.533561
5,4,4,2,0,0,6,1,-0.629263
5,4,4,2,0,0,7,0,0.953663
5,4,4,2,0,1,7,0,0.943969
5,4,4,2,0,2,7,0,0.170571
5,4,4,2,0,3,7,0,0.085286
5,4,4,2,0,4,7,0,0.760958
5,4,4,2,0,5,7,0,0.000000
5,4,4,2,1,0,6,1,0.000009
5,4,4,3,0,0,6,1,-0.487961
5,4,4,3,0,0,7,0,0.957429
5,4,4,3,0,1,7,0,0.284286
5,4,4,3,0,2,7,0,0.170571
5,4,4,3,0,3,7,0,0.983077
5,4,4,3,0,4,7,0,0.931421
5,4,4,3,1,0,6,1,-0.994882
5,4,4,4,0,0,6,1,-0.283802
5,4,4,4,0,0,7,0,0.426429
5,4,4,4,0,1,7,0,0.284286
5,4,4,4,0,2,7,0,0.984195
5,4,4,4,0,3,7,0,0.966201
5,4,4,4,1,0,6,1,-0.001501
5,5,0,0,0,0,1,0,0.096815
5,5,0,0,0,0,4,1,0.017003
5,5,0,0,0,0,5,0,0.083397
5,5,0,0,0,0,6,1,0.000000
5,5,0,0,0,0,7,0,0.000000
5,5,0,0,0,1,3,0,0.055707
5,5,0,0,0,1,5,0,0.065673
5,5,0,0,0,1,7,0,0.000000
5,5,0,0,0,2,3,0,0.022410
5,5,0,0,0,2,5,0,0.000046
5,5,0,0,0,2,7,0,0.000000
5,5,0,0,0,3,5,0,0.000034
5,5,0,0,0,3,7,0,0.000000
5,5,0,0,0,4,5,0,0.000012
5,5,0,0,0,4,7,0,0.000000
5,5,0,0,0,5,7,0,0.000000
5,5,0,0,0,6,7,0,0.000000
5,5,0,0,0,7,7,0,0.000000
5,5,0,0,1,0,2,1,-0.010985
5,5,0,0,1,0,4,1,-0.000044
5,5,0,0,1,0,6,1,0.000000
5,5,0,0,2,0,4,1,0.007409
5,5,0,0,2,0,6,1,0.000000
5,5,0,0,3,0,4,1,0.007442
5,5,0,0,3,0,6,1,0.000000
5,5,0,0,4,0,6,1,0.000000
5,5,0,0,5,0,6,1,0.000000
5,5,0,0,6,0,6,1,0.000000
5,5,0,1,0,0,3,0,-0.022690
5,5,0,1,0,0,5,0,0.000001
5,5,0,1,0,0,6,1,0.000000
5,5,0,1,0,0,7,0,0.000000
5,5,0,1,0,1,3,0,-0.009778
5,5,0,1,0,1,5,0,0.000000
5,5,0,1,0,1,7,0,0.000000
5,5,0,1,0,2,5,0,0.000000
5,5,0,1,0,2,7,0,0.000000
5,5,0,1,0,3,5,0,0.000004
5,5,0,1,0,3,7,0,0.000000
5,5,0,1,0,4,7,0,0.000000
5,5,0,1,0,5,7,0,0.000000
5,5,0,1,0,6,7,0,0.000000
5,5,0,1,1,0,4,1,0.000405
5,5,0,1,1,0,6,1,0.000000
5,5,0,1,2,0,4,1,-0.006216
5,5,0,1,2,0,6,1,0.000000
5,5,0,1,3,0,4,1,0.000002
5,5,0,1,3,0,6,1,0.000000
5,5,0,1,4,0,6,1,0.000000
5,5,0,1,5,0,6,1,0.000000
5,5,0,1,6,0,6,1,0.000000
5,5,0,2,0,0,3,0,-0.013875
5,5,0,2,0,0,5,0,-0.070306
5,5,0,2,0,0,7,0,0.000000
5,5,0,2,0,1,5,0,-0.009361
5,5,0,2,0,1,7,0,0.000000
5,5,0,2,0,2,5,0,-0.007624
5,5,0,2,0,2,7,0,0.000000
5,5,0,2,0,3,7,0,0.000000
5,5,0,2,0,4,7,0,0.000000
5,5,0,2,0,5,7,0,0.000000
5,5,0,2,1,0,6,1,0.000000
5,5,0,2,2,0,4,1,-0.048971
5,5,0,2,2,0,6,1,0.000000
5,5,0,2,3,0,4,1,-0.009503
5,5,0,2,3,0,6,1,0.000000
5,5,0,2,4,0,6,1,0.000000
5,5,0,2,5,0,6,1,0.000000
5,5,0,2,6,0,6,1,0.000000
5,5,0,3,0,0,5,0,-0.156653
5,5,0,3,0,0,7,0,0.000000
5,5,0,3,0,1,5,0,-0.029079
5,5,0,3,0,1,7,0,0.000000
5,5,0,3,0,2,7,0,0.000000
5,5,0,3,0,3,7,0,0.000000
5,5,0,3,0,4,7,0,0.000000
5,5,0,3,2,0,6,1,0.000000
5,5,0,3,3,0,6,1,0.000000
5,5,0,3,4,0,6,1,0.000000
5,5,0,3,5,0,6,1,0.000000
5,5,0,3,6,0,6,1,0.000000
5,5,0,4,0,0,5,0,-0.460569
5,5,0,4,0,0,7,0,0.000000
5,5,0,4,0,1,7,0,0.000000
5,5,0,4,0,2,7,0,0.000000
5,5,0,4,0,3,7,0,0.000000
5,5,0,4,3,0,6,1,0.000000
5,5,0,4,4,0,6,1,0.000000
5,5,0,4,5,0,6,1,0.000000
5,5,0,4,6,0,6,1,0.000000
5,5,1,0,0,0,2,1,0.009282
5,5,1,0,0,0,4,1,0.016320
5,5,1,0,0,0,5,0,0.711095
5,5,1,0,0,0,6,1,0.000029
5,5,1,0,0,0,7,0,0.049750
5,5,1,0,0,1,5,0,0.452167
5,5,1,0,0,1,7,0,0.000000
5,5,1,0,0,2,3,0,0.275100
5,5,1,0,0,2,5,0,0.110213
5,5,1,0,0,2,7,0,0.000000
5,5,1,0,0,3,5,0,0.134247
5,5,1,0,0,3,7,0,0.000000
5,5,1,0,0,4,5,0,0.110265
5,5,1,0,0,4,7,0,0.000000
5,5,1,0,0,5,7,0,0.000000
5,5,1,0,0,6,7,0,0.000000
5,5,1,0,0,7,7,0,0.000000
5,5,1,0,1,0,4,1,0.016829
5,5,1,0,1,0,6,1,0.000029
5,5,1,0,2,0,4,1,0.015619
5,5,1,0,2,0,6,1,0.000029
5,5,1,0,3,0,6,1,0.000024
5,5,1,0,4,0,6,1,0.000002
5,5,1,0,5,0,6,1,0.003396
5,5,1,1,0,0,4,1,-0.000985
5,5,1,1,0,0,5,0,0.000002
5,5,1,1,0,0,6,1,0.000000
5,5,1,1,0,0,7,0,0.049750
5,5,1,1,0,1,3,0,-0.000790
5,5,1,1,0,1,5,0,0.000001
5,5,1,1,0,1,7,0,0.000000
5,5,1,1,0,2,5,0,0.000001
5,5,1,1,0,2,7,0,0.000000
5,5,1,1,0,3,5,0,0.000012
5,5,1,1,0,3,7,0,0.000000
5,5,1,1,0,4,7,0,0.000000
5,5,1,1,0,5,7,0,0.000000
5,5,1,1,0,6,7,0,0.000000
5,5,1,1,1,0,4,1,-0.010978
5,5,1,1,1,0,6,1,0.000000
5,5,1,1,2,0,4,1,0.000007
5,5,1,1,2,0,6,1,0.000000
5,5,1,1,3,0,6,1,0.000000
5,5,1,1,4,0,6,1,0.000000
5,5,1,1,5,0,6,1,0.000000
5,5,1,2,0,0,3,0,0.029906
5,5,1,2,0,0,5,0,-0.029496
5,5,1,2,0,0,6,1,-0.683111
5,5,1,2,0,0,7,0,0.049750
5,5,1,2,0,1,5,0,-0.021839
5,5,1,2,0,1,7,0,0.000000
5,5,1,2,0,2,5,0,-0.000557
5,5,1,2,0,2,7,0,0.000000
5,5,1,2,0,3,7,0,0.000000
5,5,1,2,0,4,7,0,0.000000
5,5,1,2,0,5,7,0,0.000000
5,5,1,2,1,0,4,1,0.006423
5,5,1,2,1,0,6,1,0.000018
5,5,1,2,2,0,4,1,-0.000890
5,5,1,2,2,0,6,1,0.000003
5,5,1,2,3,0,6,1,0.000003
5,5,1,2,4,0,6,1,0.000000
5,5,1,2,5,0,6,1,0.000006
5,5,1,3,0,0,5,0,-0.094586
5,5,1,3,0,0,7,0,0.049750
5,5,1,3,0,1,5,0,-0.002649
5,5,1,3,0,1,7,0,0.000000
5,5,1,3,0,2,7,0,0.000000
5,5,1,3,0,3,7,0,0.000000
5,5,1,3,0,4,7,0,0.000000
5,5,1,3,1,0,6,1,-0.739228
5,5,1,3,2,0,6,1,0.000026
5,5,1,3,3,0,6,1,0.000026
5,5,1,3,4,0,6,1,0.000011
5,5,1,3,5,0,6,1,0.000001
5,5,1,4,0,0,5,0,-0.118972
5,5,1,4,0,0,7,0,0.049750
5,5,1,4,0,1,7,0,0.000000
5,5,1,4,0,2,7,0,0.000000
5,5,1,4,0,3,7,0,0.000000
5,5,1,4,2,0,6,1,-0.734280
5,5,1,4,3,0,6,1,0.001243
5,5,1,4,4,0,6,1,0.001704
5,5,1,4,5,0,6,1,0.000008
5,5,2,0,0,0,4,1,0.045430
5,5,2,0,0,0,6,1,0.000050
5,5,2,0,0,0,7,0,0.119400
5,5,2,0,0,1,5,0,0.966784
5,5,2,0,0,1,7,0,0.039800
5,5,2,0,0,2,5,0,0.255348
5,5,2,0,0,2,7,0,0.000000
5,5,2,0,0,3,5,0,0.180059
